Product Category,Unit Price,Quantity,Discount(%),Pages Viewed,Time on Site (Sec),Added to Cart,Purchased
Home & Kitchen,856.62,3,5,4,146,1,1
Books,1608.59,1,0,21,658,1,0
Groceries,180.42,1,0,13,1317,1,0
Beauty,1415.62,1,5,20,529,1,0
Home & Kitchen,873.52,4,0,6,1742,0,0
Sports,277.34,1,10,10,1096,0,0
Beauty,887.18,1,15,11,239,1,0
Toys,1919.14,3,30,15,1188,0,0
Toys,1438.77,3,10,14,1326,0,0
Groceries,494.36,4,5,12,1275,0,0
Toys,435.84,1,5,10,720,1,0
Electronics,841.62,3,20,10,1591,0,0
Groceries,1005.84,2,25,13,364,1,0
Books,1452.32,1,30,20,1101,1,1
Groceries,877.47,2,0,22,1699,1,0
Sports,261.97,4,0,16,1515,1,0
Groceries,606.21,4,0,22,830,0,0
Toys,472.66,3,0,12,100,0,0
Groceries,1146.23,3,15,14,1206,0,0
Groceries,518.71,1,0,22,1461,1,1
Home & Kitchen,330.02,3,0,6,1574,0,0
Toys,1557.36,2,20,7,735,1,1
Electronics,908.52,3,0,1,1308,0,0
Groceries,1094.55,1,0,21,747,1,1
Books,916.97,1,30,12,634,0,0
Books,883.69,1,10,16,1438,1,0
Fashion,708.02,3,15,12,417,0,0
Books,670.04,3,20,8,529,1,1
Groceries,292.11,4,0,5,564,1,0
Beauty,1503.11,3,10,9,1489,0,0
Electronics,334.3,4,0,5,141,1,0
Books,502.48,2,0,13,1430,1,1
Beauty,1121.94,1,10,10,618,0,0
Toys,1262.06,3,0,21,465,1,1
Sports,343.19,3,15,19,956,1,0
Toys,1341.37,3,5,9,1579,1,0
Beauty,739.83,4,20,22,435,0,0
Electronics,725.63,4,20,17,632,0,0
Home & Kitchen,1085.47,1,10,4,1300,1,0
Fashion,552.72,3,0,7,223,0,0
Electronics,937.14,2,10,21,595,1,0
Books,746.71,3,0,7,1098,1,0
Fashion,649.79,2,20,8,364,1,1
Groceries,306.81,1,10,9,1434,0,0
Beauty,1654.78,4,25,16,933,0,0
Books,515.85,4,15,12,858,1,0
Beauty,896.6,4,5,19,168,0,0
Groceries,984.19,2,30,1,1464,1,1
Sports,273.34,3,10,7,144,1,1
Sports,410.82,2,20,22,552,1,0
Beauty,548.91,3,10,17,169,1,0
Electronics,347.39,2,15,4,1676,1,0
Electronics,755.84,1,0,8,1757,0,0
Toys,1756.01,3,0,11,169,0,0
Books,842.27,1,10,2,1653,0,0
Fashion,598.59,4,20,18,1467,1,0
Fashion,558.76,1,0,11,762,0,0
Home & Kitchen,1241.87,3,5,11,1190,0,0
Electronics,719.66,1,0,11,46,0,0
Books,1515.43,4,20,2,224,1,0
Beauty,1796.22,2,10,6,503,0,0
Toys,1547.05,3,20,9,725,0,0
Books,1233.28,3,10,6,1511,1,0
Books,1038.09,3,10,15,418,1,0
Electronics,279.29,2,15,15,1359,1,0
Electronics,702.69,1,20,23,1657,1,1
Books,631.78,4,20,9,1784,0,0
Home & Kitchen,591.34,4,0,4,1383,0,0
Home & Kitchen,410.93,1,15,3,1071,1,0
Books,1717.99,1,0,6,482,1,0
Sports,62.15,2,15,23,1090,0,0
Groceries,431.11,3,0,23,1189,1,0
Beauty,1452.55,2,15,20,199,0,0
Fashion,586.67,3,0,2,563,1,0
Fashion,488.64,4,0,18,917,0,0
Books,655.09,3,20,24,767,0,0
Electronics,933.93,1,0,24,766,1,0
Beauty,635.28,1,10,17,330,0,0
Sports,406.07,2,0,8,478,1,0
Electronics,619.49,4,10,6,1495,0,0
Beauty,1198.13,4,10,15,1579,1,0
Toys,534.58,4,10,17,531,0,0
Sports,50.44,4,10,14,1066,1,1
Sports,168.5,3,25,7,1582,1,0
Toys,984.04,2,15,1,283,0,0
Electronics,826.08,2,0,18,1785,1,0
Home & Kitchen,664.68,3,25,21,1003,0,0
Beauty,1316.45,2,0,6,1214,1,0
Groceries,208.49,2,30,3,110,0,0
Beauty,750.47,3,0,4,359,1,0
Toys,1453.97,3,0,23,1437,1,1
Groceries,259.98,1,30,6,962,0,0
Electronics,845.75,2,20,3,659,1,0
Beauty,1207.85,2,0,10,1659,1,0
Fashion,164.58,1,0,22,674,1,0
Groceries,307.29,1,0,7,1442,1,1
Groceries,382.24,3,25,12,1770,1,0
Books,728.63,4,0,22,1149,0,0
Groceries,546.51,4,20,3,1061,0,0
Toys,816.91,1,20,22,813,0,0
Books,1285.27,3,30,19,719,0,0
Books,833.97,4,20,18,1714,1,1
Beauty,1175.89,1,0,19,232,1,0
Groceries,886.89,1,15,1,629,0,0
Electronics,738.25,3,20,15,1269,1,0
Electronics,834.05,3,20,4,1005,0,0
Sports,221.13,4,0,17,1474,0,0
Books,1982.71,1,5,19,1114,0,0
Fashion,339.6,3,0,9,151,0,0
Home & Kitchen,1164.19,1,5,23,659,1,1
Beauty,363,4,0,10,1353,0,0
Books,1681.18,2,0,3,1712,1,0
Books,1039.78,2,15,13,1272,0,0
Sports,53.02,1,5,3,1391,1,0
Electronics,297.86,3,5,8,773,1,1
Sports,395.3,1,20,18,1728,1,0
Groceries,342.04,2,5,14,1362,1,0
Fashion,116.64,3,5,8,1581,1,0
Sports,488.79,4,30,18,1156,1,0
Books,1226.11,1,25,12,523,0,0
Toys,1799.11,4,5,10,336,0,0
Books,1749.55,2,10,3,1680,0,0
Electronics,468.88,2,5,20,116,0,0
Toys,1068.75,2,10,20,783,1,1
Electronics,263.31,3,0,19,56,1,1
Beauty,815.63,1,0,21,1783,1,0
Groceries,1195.91,4,10,3,1725,0,0
Toys,1333.53,4,0,8,937,1,0
Electronics,458.8,1,30,1,1118,0,0
Fashion,510.34,1,20,2,1298,0,0
Beauty,1210.13,2,0,23,1095,1,0
Fashion,540.86,1,15,18,1113,1,0
Beauty,1548.69,3,0,3,679,1,0
Toys,705.81,2,15,19,657,1,0
Toys,579.58,1,0,15,675,1,1
Sports,266.63,3,20,12,910,1,0
Groceries,1104.4,1,0,18,1669,1,0
Fashion,372.43,1,20,21,292,0,0
Electronics,724.52,1,20,20,162,0,0
Sports,225.14,3,5,18,299,0,0
Toys,747.99,2,0,16,1529,1,0
Home & Kitchen,458.45,4,0,18,1446,1,1
Books,1963.58,1,0,7,718,1,1
Toys,1871.5,4,0,14,831,1,1
Sports,237.44,3,0,12,1111,1,1
Groceries,436.36,2,25,23,1583,1,1
Home & Kitchen,602.08,4,0,15,1484,1,1
Books,1575.89,4,0,14,1231,1,0
Beauty,1296.68,2,0,24,1118,1,0
Toys,662.09,1,0,18,492,1,1
Beauty,837.58,3,0,18,1569,0,0
Beauty,1622.09,3,0,16,734,1,0
Beauty,559.62,3,15,7,649,0,0
Toys,1167.41,3,10,10,1607,1,0
Home & Kitchen,331,3,0,6,201,1,1
Fashion,748.75,2,0,14,1518,1,1
Books,865.36,4,15,1,1343,1,0
Home & Kitchen,746.48,2,10,6,727,1,1
Sports,436.4,2,20,14,765,1,0
Home & Kitchen,468.76,4,5,24,1511,0,0
Fashion,291.9,1,0,4,1231,0,0
Beauty,758.82,3,0,4,1430,1,0
Home & Kitchen,689.08,2,0,3,1582,1,1
Home & Kitchen,978.86,3,15,11,774,0,0
Fashion,189.93,2,0,3,160,1,0
Books,1742.08,1,0,2,1419,0,0
Electronics,434.55,2,0,13,372,0,0
Fashion,687.04,4,15,4,244,1,0
Groceries,230.84,4,30,3,1275,0,0
Electronics,347.77,1,25,13,555,1,0
Electronics,675.39,3,0,11,763,1,0
Fashion,741.32,3,20,12,1175,0,0
Toys,1286.81,3,0,4,1402,0,0
Toys,1693.91,1,0,23,1110,1,1
Home & Kitchen,368.13,2,15,14,1439,0,0
Beauty,675.07,2,10,14,1081,1,0
Groceries,487.29,4,20,16,1203,1,0
Electronics,822.84,4,20,13,860,0,0
Groceries,1056.61,2,0,23,487,1,0
Home & Kitchen,1095.13,3,25,7,52,0,0
Books,921.25,1,15,18,433,1,1
Toys,667.5,3,0,14,1217,0,0
Beauty,1038.82,1,0,21,1283,1,1
Fashion,657.34,3,5,14,469,0,0
Groceries,152.49,4,5,23,377,1,0
Home & Kitchen,391.38,3,0,22,1697,1,0
Beauty,905.82,2,20,6,502,1,0
Beauty,663.64,3,10,22,1437,1,0
Books,1977.52,1,0,11,508,0,0
Sports,240.03,1,20,10,902,0,0
Books,1878.42,2,20,24,1794,0,0
Groceries,560.8,4,0,9,1517,0,0
Home & Kitchen,1341.71,1,25,8,1030,1,0
Beauty,1786.89,1,20,19,1308,1,0
Home & Kitchen,1391.6,3,30,5,738,0,0
Books,1508.54,1,0,2,1767,1,0
Toys,815.58,3,25,15,652,0,0
Books,1406.12,4,20,6,707,0,0
Books,803.79,2,15,18,59,0,0
Beauty,1107.67,1,15,7,605,1,0
Electronics,910.74,3,0,8,1618,0,0
Home & Kitchen,518.31,3,25,13,1320,0,0
Sports,488.05,3,15,13,1305,0,0
Beauty,1210.2,3,0,5,1142,1,1
Sports,229.6,3,10,20,1559,1,1
Home & Kitchen,1430.2,2,15,6,1629,1,1
Electronics,968.8,3,0,3,1265,0,0
Books,1622.4,4,10,3,632,1,0
Fashion,569.6,4,0,23,77,1,0
Groceries,936.34,3,10,12,1098,1,0
Beauty,311.02,3,30,5,311,1,1
Beauty,315.09,2,10,14,1380,1,0
Electronics,905.61,4,0,3,468,1,0
Beauty,1020.14,4,20,1,1445,1,0
Groceries,166.45,4,15,16,614,1,1
Beauty,820.26,1,0,3,542,0,0
Home & Kitchen,745.52,2,15,9,825,0,0
Fashion,748.48,4,0,21,270,0,0
Home & Kitchen,1310.82,2,0,14,529,1,0
Electronics,886.81,3,0,16,259,0,0
Home & Kitchen,1330.15,1,10,9,1557,1,1
Beauty,1223.91,3,20,24,144,0,0
Fashion,518.11,2,5,9,361,0,0
Beauty,875.71,2,0,11,1105,0,0
Beauty,1632.54,4,15,4,1482,0,0
Home & Kitchen,656.38,4,0,5,1445,0,0
Sports,185.18,1,0,4,1032,1,0
Electronics,349.83,3,0,19,346,1,0
Fashion,423.9,4,0,16,748,1,1
Home & Kitchen,1140.51,2,10,6,248,1,1
Toys,1028.9,4,0,16,629,1,1
Electronics,683.86,4,5,12,326,1,0
Groceries,1048.62,4,5,3,438,0,0
Books,569.7,1,0,12,274,1,1
Groceries,909.51,4,0,18,551,1,0
Groceries,395.81,3,5,21,1161,1,1
Home & Kitchen,665.38,3,25,14,363,1,1
Electronics,410.65,3,0,10,469,1,1
Toys,761.89,4,0,6,1358,1,1
Toys,1858.97,4,0,19,404,1,0
Toys,1817.87,3,0,18,1321,0,0
Home & Kitchen,1340.2,4,20,18,1785,1,0
Fashion,442.03,1,15,21,876,0,0
Groceries,589.19,3,10,21,1496,1,0
Groceries,1172.64,4,15,4,582,1,0
Books,1739.95,4,0,14,1407,0,0
Beauty,674.61,3,20,11,1016,1,1
Groceries,479.63,4,30,11,1514,1,1
Books,1060.14,2,0,7,1731,0,0
Electronics,653.67,2,5,11,1553,0,0
Books,1216.6,1,10,8,817,0,0
Sports,242.4,1,10,8,120,1,0
Toys,1282.15,1,0,11,1589,0,0
Groceries,979.88,1,20,22,1365,0,0
Fashion,635.67,2,20,11,323,0,0
Books,779.32,1,0,16,542,1,0
Groceries,1183.31,3,10,24,426,1,0
Sports,53.17,2,0,12,1248,0,0
Sports,279.49,3,15,2,1347,0,0
Home & Kitchen,788.19,3,20,5,1069,0,0
Toys,695.71,1,10,1,842,1,1
Books,1958.96,2,30,8,49,0,0
Electronics,381.45,2,15,10,573,1,1
Fashion,736.28,4,25,19,1548,1,0
Home & Kitchen,471.95,2,20,22,1599,0,0
Electronics,574.12,2,5,19,129,1,1
Electronics,414.25,4,0,10,960,1,0
Electronics,319.72,1,10,18,261,0,0
Electronics,258.28,3,5,8,713,1,0
Beauty,282.04,4,0,23,1152,1,0
Electronics,423.64,2,0,18,266,1,0
Books,955.08,4,0,9,683,0,0
Fashion,754.84,1,15,3,844,1,1
Electronics,707.04,1,0,16,1727,1,1
Electronics,928.54,1,15,4,175,1,0
Sports,173.77,2,10,8,1671,1,0
Groceries,1117.74,2,15,4,819,1,1
Groceries,179.3,3,15,23,749,1,0
Sports,307.86,3,0,11,1754,1,0
Sports,444.92,4,15,16,1460,1,0
Electronics,705.92,1,15,21,1717,1,0
Fashion,436.52,2,15,20,1638,1,0
Groceries,199.53,2,20,10,874,1,0
Groceries,205.21,3,10,2,1251,0,0
Electronics,643.32,2,20,5,1274,0,0
Groceries,1145.35,2,25,19,76,1,0
Beauty,1283.78,4,20,17,1613,1,1
Home & Kitchen,1268.79,1,0,18,1576,0,0
Beauty,674.51,2,0,4,1545,1,1
Toys,1977.35,2,0,2,1236,0,0
Groceries,820.64,1,0,16,1109,0,0
Fashion,265.4,4,10,14,862,0,0
Fashion,729.19,1,5,5,736,0,0
Groceries,453.1,2,5,6,278,1,0
Groceries,759.14,2,15,22,1550,0,0
Fashion,690.46,1,15,24,714,0,0
Electronics,200.24,3,0,5,774,1,0
Electronics,523.33,1,10,23,578,1,1
Books,537.79,2,0,3,439,1,0
Fashion,546.55,1,0,8,393,1,0
Fashion,167.19,3,0,19,312,1,0
Sports,457.05,1,10,9,820,1,0
Fashion,502.06,2,15,17,1634,1,0
Books,546.03,2,30,6,544,1,0
Toys,1384.6,2,0,7,906,0,0
Groceries,691.7,2,20,12,1072,1,0
Groceries,359.12,1,15,14,1798,0,0
Toys,1960.11,3,0,24,1353,1,0
Books,768.68,4,0,24,1029,0,0
Electronics,874.43,1,10,5,543,1,0
Electronics,559.3,2,0,10,348,0,0
Sports,135.49,2,5,23,648,0,0
Toys,822.38,1,5,6,1518,1,0
Electronics,221.23,2,0,1,758,0,0
Groceries,616.31,2,25,3,887,1,1
Beauty,1730.35,3,0,19,198,0,0
Fashion,273.35,4,0,9,1606,1,0
Sports,110.36,2,10,20,1488,1,0
Books,1413.06,2,20,17,1684,1,0
Groceries,1018.59,2,5,7,1491,1,1
Books,1304.58,1,0,8,908,1,0
Home & Kitchen,617.97,2,20,18,413,1,1
Fashion,367.45,2,10,1,1526,1,0
Beauty,1449.12,4,0,14,927,0,0
Toys,1626.01,2,0,20,181,0,0
Fashion,144.2,2,0,18,1429,0,0
Sports,378.39,3,20,9,1765,0,0
Toys,667.8,2,10,11,1319,1,1
Beauty,1761.36,4,0,4,466,1,0
Books,1161.03,2,0,24,940,1,0
Toys,1971.07,3,10,11,641,1,1
Books,1187.67,2,0,14,815,0,0
Toys,1034.68,2,0,10,704,1,1
Books,1103.07,3,25,24,146,1,1
Books,915.78,2,15,23,823,0,0
Toys,1629.17,4,5,24,579,1,0
Electronics,516.44,3,15,6,1656,1,0
Sports,357.09,2,0,14,996,1,1
Books,1649.26,1,15,15,1337,1,1
Beauty,1525.08,4,20,21,458,1,1
Fashion,738.92,4,5,11,205,1,1
Sports,144.62,1,15,20,1731,1,1
Sports,303.37,2,0,1,107,1,0
Sports,271.07,1,0,8,138,1,0
Groceries,1099.39,4,0,1,460,1,0
Fashion,673.72,2,25,13,1530,1,1
Toys,1305.44,2,10,12,1613,1,1
Toys,774.36,1,15,1,478,0,0
Sports,253.35,2,10,13,86,1,1
Books,1609.93,2,5,8,1138,1,0
Beauty,1605.84,1,0,4,1070,0,0
Beauty,497.76,1,5,11,799,1,1
Fashion,207.22,1,20,11,1506,1,0
Toys,714.49,1,0,19,1681,1,1
Beauty,1579.97,2,10,23,908,1,0
Beauty,1319.52,2,5,12,843,1,0
Beauty,647.97,4,0,18,1129,1,1
Electronics,325.26,4,15,19,1514,0,0
Toys,1793.37,1,10,2,481,0,0
Beauty,1550.08,2,0,5,1756,1,0
Toys,868.18,1,20,5,1640,1,0
Toys,281.96,3,30,18,697,1,1
Books,678.52,3,15,8,181,0,0
Books,665.27,4,15,21,630,1,1
Groceries,550.87,2,0,2,1088,1,0
Groceries,237.27,4,25,6,469,1,0
Beauty,1117.41,3,10,12,92,1,0
Fashion,118.53,4,5,20,326,1,0
Home & Kitchen,719,4,10,18,124,1,0
Books,1499.68,1,30,15,1287,0,0
Beauty,1114.7,1,5,12,1352,0,0
Home & Kitchen,373.34,2,20,12,1015,0,0
Fashion,397.76,4,25,12,982,0,0
Sports,249.2,2,15,17,947,1,1
Toys,895.85,1,0,15,1024,1,0
Electronics,593.31,1,30,18,1751,0,0
Toys,412.02,4,10,4,1447,0,0
Fashion,420.1,4,0,16,1720,1,0
Toys,1093.85,3,0,23,173,1,0
Electronics,958.11,4,20,16,754,1,1
Electronics,707.68,1,10,17,1202,1,1
Sports,161,2,0,10,1168,0,0
Home & Kitchen,551.65,4,10,18,1501,1,0
Toys,359.23,2,20,18,903,1,0
Home & Kitchen,572.13,2,0,23,1323,1,0
Home & Kitchen,869.52,4,10,6,284,1,0
Sports,458.9,1,10,20,1465,0,0
Toys,1791.43,2,0,3,455,1,0
Home & Kitchen,1483.5,3,20,2,279,0,0
Sports,253.37,4,10,23,860,1,1
Fashion,615.9,2,10,19,1678,0,0
Beauty,1432.32,3,0,19,1598,1,0
Groceries,336.4,4,20,15,909,0,0
Electronics,658.37,3,0,14,1734,0,0
Electronics,600.97,1,0,10,207,0,0
Fashion,304.1,1,0,19,678,1,1
Sports,54.89,1,5,19,298,1,0
Beauty,1387.58,3,25,2,13,1,1
Sports,198.32,1,15,5,1729,1,0
Fashion,396.23,4,0,10,407,1,0
Groceries,1114.97,2,0,20,1766,1,1
Books,637.1,4,20,5,1278,0,0
Fashion,356.02,4,20,12,996,1,0
Fashion,247.16,2,15,16,1674,1,0
Groceries,1179.02,2,10,19,330,1,1
Home & Kitchen,782.71,2,0,19,480,1,0
Toys,1908.77,3,5,20,912,0,0
Sports,82.25,4,0,10,459,1,1
Sports,293.38,4,30,12,712,1,0
Fashion,240.21,4,0,6,717,0,0
Beauty,1791.07,2,15,1,1508,1,0
Groceries,873.49,2,10,8,603,1,0
Books,880.57,2,0,2,1238,1,0
Sports,212.7,1,20,14,1332,1,0
Electronics,326.22,2,0,12,690,0,0
Home & Kitchen,801.76,4,0,2,157,1,0
Fashion,367.23,2,30,14,1793,0,0
Home & Kitchen,577.98,3,0,3,947,1,1
Electronics,981.63,3,20,8,526,1,1
Beauty,1702.12,1,0,24,1328,1,0
Groceries,702.03,3,20,13,1453,1,0
Sports,196.74,2,15,5,231,1,1
Groceries,597.07,2,5,1,1495,1,0
Fashion,455.12,3,0,13,461,1,0
Books,754.04,2,30,24,1520,1,0
Books,899.02,2,25,22,59,1,1
Home & Kitchen,864.22,3,20,21,1716,1,1
Home & Kitchen,357.25,1,15,22,1737,0,0
Toys,787.34,4,15,12,185,1,0
Home & Kitchen,599.53,1,0,1,1634,1,1
Electronics,290.87,1,10,11,1415,1,1
Groceries,409.93,2,15,6,1418,1,0
Home & Kitchen,1341.41,4,5,7,463,0,0
Beauty,681.99,3,20,6,1301,0,0
Books,995.37,4,15,14,298,0,0
Groceries,326.81,2,15,19,972,1,1
Beauty,551.47,3,5,15,450,1,1
Fashion,265.82,3,25,1,1382,1,1
Beauty,1522.76,2,0,17,1037,0,0
Groceries,1165.49,3,0,3,998,1,0
Books,1136.62,4,20,21,1154,1,0
Sports,253.66,1,5,10,591,0,0
Sports,209.5,2,10,15,29,1,1
Sports,228.5,4,5,18,420,1,0
Sports,211.98,3,10,9,984,0,0
Books,1679.77,4,20,21,453,1,0
Home & Kitchen,1340.22,1,20,19,520,1,0
Home & Kitchen,937.43,1,0,3,636,0,0
Toys,1850.15,4,15,15,1076,1,0
Electronics,504.08,4,5,20,238,1,0
Groceries,577.37,2,10,20,155,0,0
Toys,1266.26,2,30,1,1556,1,0
Electronics,998.05,3,0,20,1236,1,1
Sports,431.34,4,0,20,1701,0,0
Electronics,460.66,1,5,15,1719,1,1
Fashion,494.76,2,10,4,19,0,0
Beauty,1463.7,3,10,6,134,0,0
Sports,127.35,4,0,11,1180,0,0
Toys,706.11,4,20,20,42,1,0
Toys,544.37,1,30,4,426,1,0
Books,1801.46,2,20,22,1062,1,1
Books,503.34,1,0,5,1167,0,0
Electronics,925.48,3,30,13,416,1,1
Electronics,361.68,1,0,18,1401,1,1
Fashion,461.94,3,0,7,258,0,0
Groceries,380.26,3,30,21,1368,1,0
Groceries,653.76,4,10,13,51,1,0
Fashion,272.74,4,10,18,738,1,0
Groceries,1006.41,4,0,23,388,0,0
Beauty,1302.55,3,20,1,1700,1,1
Electronics,823.75,4,20,10,1756,0,0
Beauty,237.5,1,0,4,386,0,0
Beauty,859.89,2,0,22,1180,1,0
Toys,1357.25,3,10,5,888,1,1
Electronics,257.44,3,0,24,1365,1,1
Fashion,322.07,4,20,3,1145,1,1
Electronics,659.62,2,10,4,1655,0,0
Fashion,131.3,3,30,4,767,0,0
Electronics,994.79,3,15,16,1508,0,0
Toys,787.83,3,0,24,39,1,0
Fashion,208.85,3,10,18,1751,0,0
Toys,356.82,1,20,19,1501,1,1
Home & Kitchen,542.72,1,15,22,1060,0,0
Electronics,885.52,4,0,17,1600,1,0
Electronics,249.65,1,0,21,965,1,0
Home & Kitchen,665.35,4,0,16,1216,0,0
Beauty,922.44,2,15,9,233,1,0
Sports,167.88,1,0,19,709,1,0
Fashion,121.15,3,20,17,1052,1,0
Toys,1054.97,4,0,3,509,1,0
Groceries,216.01,3,0,2,640,0,0
Beauty,390.54,3,20,22,45,0,0
Toys,819.36,3,25,12,185,1,1
Beauty,1075.16,1,10,19,940,0,0
Groceries,623.54,3,0,23,1547,1,0
Sports,230.3,4,15,7,64,0,0
Beauty,865.29,3,0,18,1664,1,1
Beauty,1162.76,3,15,11,161,1,0
Beauty,488.31,1,15,4,850,1,1
Toys,1386.45,1,10,3,892,1,0
Fashion,422.11,2,0,3,927,1,0
Fashion,669.88,1,25,14,814,1,0
Books,1425.55,4,0,17,622,0,0
Fashion,429.31,2,0,13,1161,0,0
Home & Kitchen,1478.3,4,20,7,1258,1,0
Toys,282.61,3,10,18,1413,1,0
Groceries,1115.33,1,0,23,1574,0,0
Home & Kitchen,1225.62,2,10,24,954,1,0
Sports,387.34,4,0,5,1250,1,0
Sports,298.81,4,10,6,1121,1,0
Home & Kitchen,422.34,1,15,24,452,0,0
Fashion,435.3,3,15,14,1093,1,1
Books,1289.81,1,10,15,447,0,0
Home & Kitchen,1344.99,4,0,3,1696,0,0
Beauty,711.1,4,25,19,177,1,0
Books,1394.98,4,0,13,1123,0,0
Groceries,327.16,1,30,11,672,1,1
Groceries,597.43,2,0,11,1129,0,0
Toys,1335.33,3,10,11,1725,0,0
Groceries,797.72,4,0,9,973,1,0
Sports,457.46,3,15,16,162,0,0
Books,1570.59,2,15,24,1471,0,0
Sports,89.43,2,20,23,1088,1,1
Beauty,1405.85,2,15,14,1660,0,0
Beauty,411.24,1,25,8,450,1,1
Fashion,792.31,2,0,10,607,1,0
Home & Kitchen,1084.53,2,0,6,1507,0,0
Sports,115.43,3,20,6,523,0,0
Books,928.35,2,15,5,1521,0,0
Electronics,192.32,1,0,14,1455,0,0
Electronics,802.06,2,5,20,1725,1,0
Books,1646.74,3,10,12,1762,1,0
Groceries,492.58,2,0,3,1316,1,0
Electronics,912.76,1,20,11,425,0,0
Toys,1556.12,3,15,20,259,1,0
Groceries,424.57,2,15,24,281,1,0
Home & Kitchen,766.25,3,5,12,1500,0,0
Beauty,1349.27,3,0,17,1300,0,0
Fashion,798.96,3,15,3,154,1,0
Beauty,1119.91,3,5,19,335,1,0
Groceries,506.38,4,20,2,1271,1,1
Home & Kitchen,1055.14,1,10,8,1155,0,0
Beauty,857.55,2,20,8,1089,0,0
Home & Kitchen,1171.96,1,5,12,1388,1,0
Beauty,447.24,1,0,7,540,1,0
Books,928.01,1,0,21,557,1,0
Groceries,1082.01,4,15,15,1064,1,0
Electronics,639.77,3,0,16,1488,1,0
Fashion,530.87,3,10,20,1766,0,0
Sports,320.98,1,10,7,125,0,0
Books,788.16,2,0,13,580,1,1
Fashion,216.84,2,0,2,1168,1,1
Groceries,606.48,1,0,23,854,0,0
Sports,376.26,3,0,23,1279,0,0
Sports,83.72,2,10,12,1034,1,1
Electronics,656.06,1,0,9,1172,1,0
Groceries,996.18,2,0,24,425,1,0
Sports,447.79,1,10,16,33,1,1
Electronics,511.62,1,0,8,861,0,0
Fashion,599.2,3,10,9,975,1,0
Groceries,433.31,2,0,8,1488,1,1
Fashion,662.69,1,0,4,1139,1,1
Toys,1803.88,1,0,14,1202,1,0
Home & Kitchen,880.62,2,25,2,1086,1,0
Fashion,605.86,1,0,16,1274,1,0
Beauty,1003.25,3,0,3,973,0,0
Beauty,617.31,4,20,11,1516,0,0
Groceries,420.38,2,15,16,1218,1,0
Sports,89.23,4,10,5,1258,0,0
Electronics,263.84,1,5,8,1690,0,0
Fashion,752.6,3,20,13,488,1,1
Toys,684.45,1,0,21,1417,1,0
Home & Kitchen,768.75,3,10,14,1770,1,1
Groceries,1156.98,4,0,15,142,1,1
Home & Kitchen,1228.35,3,15,15,796,1,1
Sports,356.35,2,0,10,518,1,0
Fashion,199.98,3,5,7,1740,1,0
Fashion,480.04,4,0,23,197,0,0
Fashion,608.85,4,0,4,1484,1,0
Beauty,1572.78,1,20,17,408,0,0
Home & Kitchen,764.04,3,15,9,1277,0,0
Toys,319.89,3,5,19,430,1,0
Fashion,440.85,4,15,17,346,1,1
Toys,677.89,4,0,8,1198,1,1
Home & Kitchen,687.61,4,0,7,306,1,0
Sports,464.07,3,0,16,1776,0,0
Sports,359.85,1,20,13,1136,1,1
Electronics,898.24,2,0,1,521,0,0
Toys,565.11,2,5,8,132,1,0
Fashion,228.37,1,0,4,904,1,0
Fashion,497.72,4,10,5,266,1,0
Home & Kitchen,861.49,4,0,13,1277,1,0
Toys,561.35,3,10,10,1542,0,0
Sports,163.37,4,0,6,482,1,0
Sports,239.96,1,25,2,1195,1,1
Groceries,994.6,1,0,13,57,1,0
Books,990.16,2,0,8,97,0,0
Home & Kitchen,646.24,2,30,6,391,1,0
Toys,461.12,1,0,4,1211,0,0
Books,1108.64,4,0,13,47,1,1
Beauty,1075.8,2,5,11,1729,1,1
Toys,1580.51,3,10,17,1349,1,0
Electronics,391.22,4,5,4,882,1,0
Sports,439.63,4,15,3,448,1,0
Electronics,440.74,1,0,2,566,1,0
Beauty,1370.24,3,25,17,1243,1,1
Books,1529.32,1,0,6,1055,0,0
Electronics,816.49,1,10,21,52,0,0
Toys,1711.66,2,0,8,601,0,0
Groceries,296.86,2,15,22,1573,0,0
Home & Kitchen,392.03,2,25,3,1206,1,1
Sports,191.74,2,10,6,24,1,0
Groceries,349.51,4,20,20,1502,0,0
Electronics,816.42,1,0,7,888,0,0
Home & Kitchen,727.42,2,20,19,241,0,0
Home & Kitchen,725.18,1,5,2,1358,1,1
Beauty,775.93,3,15,8,970,1,0
Sports,322.62,3,10,23,586,1,0
Groceries,183.86,3,0,6,821,1,0
Beauty,1358.02,3,15,23,1644,1,0
Home & Kitchen,1416.19,3,5,7,133,1,1
Books,1193.87,1,0,21,785,1,1
Electronics,610.82,4,10,8,450,1,0
Fashion,640.37,2,0,17,1427,0,0
Books,1270.12,1,0,14,1192,1,0
Toys,831.06,4,0,9,1706,1,0
Books,1267.29,4,20,11,425,0,0
Books,1902.34,3,15,16,1452,1,0
Sports,419.7,4,10,19,637,1,1
Sports,168.13,3,5,15,111,1,0
Books,1310.22,1,30,2,220,0,0
Groceries,1036.46,4,0,17,292,0,0
Home & Kitchen,735.45,1,0,12,1513,1,0
Electronics,969.06,3,0,20,1475,0,0
Groceries,728.89,2,20,7,428,1,1
Electronics,908.23,3,10,8,1780,0,0
Electronics,182.64,2,25,16,1671,1,0
Electronics,950.53,4,0,5,334,1,0
Beauty,1081.4,1,0,18,1764,1,1
Beauty,1396.63,4,0,11,793,1,0
Home & Kitchen,353.01,1,20,24,331,1,0
Groceries,450.48,4,5,3,1591,1,1
